system:index,priority_ranking,watershed_threshold,.geo
2_027c0000000000001b21,2,0.2,"{""type"":""Polygon"",""coordinates"":[[[-89.96425382745099,44.52373779899993],[-89.96405150701234,44.52277314206934],[-89.96361980104598,44.52269113056291],[-89.96361396137401,44.522686384395115],[-89.96360142744095,44.522685805346725],[-89.96359558776616,44.52268105917745],[-89.96358348112054,44.522676095365554],[-89.9635772853651,44.52267580586243],[-89.96357144568667,44.52267105969092],[-89.96356596208537,44.52266185684973],[-89.9630045653459,44.5221363488228],[-89.96299908166344,44.52212721773413],[-89.96299324189684,44.522122471477736],[-89.96299402528021,44.52211355806288],[-89.96298818551284,44.52210888368928],[-89.96298896889633,44.522099970271874],[-89.96298312912818,44.522095224012205],[-89.96291768093411,44.52072154276022],[-89.95783958570861,44.52076831059467],[-89.95765518049873,44.521777949265534],[-89.95765439700618,44.5217868627072],[-89.9576540408732,44.52179131944055],[-89.95764698943948,44.52179987113902],[-89.9576465620798,44.52180432784479],[-89.95763993800443,44.52180849472039],[-89.95763288656812,44.52181711829974],[-89.95762626249038,44.5218212851734],[-89.95761963841151,44.52182545204631],[-89.95761294310482,44.52182961889213],[-89.9576000510748,44.521833495905426],[-89.9575934269914,44.521837662775745],[-89.95758096231522,44.52183708308418],[-89.95757426700176,44.52184124992671],[-89.95725096744212,44.5218801632418],[-89.95729911709775,44.52344508675231],[-89.95752654505286,44.52356701174463],[-89.96163084274808,44.52368152986449],[-89.96163711003753,44.523681819490626],[-89.9616495733942,44.52368239871803],[-89.96165584068059,44.523682688343136],[-89.96166794793548,44.523687724134504],[-89.96167378790413,44.52369247030033],[-89.96168625124886,44.52369297764161],[-89.9616921624338,44.52369772382978],[-89.96169757508429,44.52370692653385],[-89.96170341504839,44.52371167269622],[-89.96170925501164,44.52371634697585],[-89.96171509497398,44.523721093136686],[-89.96172057884024,44.52373029585888],[-89.96188829930608,44.52409953599649],[-89.96189413924114,44.524104282109484],[-89.96189335583526,44.524113195138916],[-89.96189257242938,44.5241220362853],[-89.96184506951528,44.525776412486174],[-89.96195125660773,44.525781263669195],[-89.96195752384476,44.52578148138614],[-89.96196955978574,44.5257865168971],[-89.96197582701978,44.525786806491816],[-89.96198836148479,44.5257873856802],[-89.96199420140458,44.52579213161757],[-89.96200630855253,44.52579709526837],[-89.9620121484696,44.52580184120386],[-89.96201798838578,44.52580658713857],[-89.96202382830106,44.5258113330725],[-89.96202966821544,44.52581600712689],[-89.96203515203668,44.52582520942358],[-89.96203472472595,44.52582966576387],[-89.96204020854647,44.52583886805765],[-89.96203978123582,44.52584325251795],[-89.96204526505561,44.52585245480883],[-89.962044837745,44.52585691114657],[-89.96203572178429,44.52595919139789],[-89.96215081062898,44.52600458479935],[-89.9641495695337,44.52602808481026],[-89.96425382745099,44.52373779899993]]]}"
2_027c0000000000001d00,3,0.005,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-89.95111377504297,44.54069014929242],[-89.95111297854501,44.54069904354311]]},{""type"":""Polygon"",""coordinates"":[[[-89.95120734925187,44.54076584471778],[-89.95119488249878,44.540765264562594],[-89.95118861350139,44.540764974469326],[-89.95117614674218,44.54076439431208],[-89.95117030517362,44.540759721192],[-89.9511581946018,44.54075468612028],[-89.95115192559842,44.54075439602493],[-89.95114608402616,44.54074965104673],[-89.9511339734467,44.540744615971356],[-89.95112855930407,44.54073548796338],[-89.95112271772824,44.540730742982085],[-89.95112307392192,44.54072628806706],[-89.95111765977772,44.54071708819906],[-89.95111181820026,44.54071241507129],[-89.95111260182655,44.54070350526781],[-89.95111295802032,44.54069905035024],[-89.95110633281573,44.54070321516965],[-89.95110554918928,44.54071212497314],[-89.95109892398341,44.54071628979097],[-89.95109806911805,44.540725127705606],[-89.95109144391087,44.54072929252183],[-89.95108481870255,44.54073345733732],[-89.95107776606017,44.54074207703543],[-89.95107114084949,44.54074624184898],[-89.95105824661897,44.54075011656128],[-89.95105197759923,44.54074982646042],[-89.95104535238409,44.54075399127179],[-89.951032386906,44.54075793780598],[-89.95102618912095,44.540757647734196],[-89.95101365106999,44.54075706752873],[-89.95100745328192,44.54075677745593],[-89.95050129720765,44.54073378164585],[-89.95048883022496,44.54073327326929],[-89.95048256111214,44.54073298313715],[-89.95047009412335,44.54073240290261],[-89.95046425244719,44.54072765788742],[-89.95045214165235,44.54072262273758],[-89.95044587253352,44.54072233260338],[-89.95030852158187,44.54064466866695],[-89.95030773793914,44.540653578476025],[-89.95030695429638,44.5406624882834],[-89.95030025771223,44.54066665302849],[-89.95029947406934,44.540675562833336],[-89.95029284872416,44.54067972760771],[-89.9502920650811,44.54068856555405],[-89.95028543973464,44.540692730326846],[-89.95027838694523,44.540701349983124],[-89.95027169035608,44.540705514723086],[-89.9502650650061,44.54070967949319],[-89.95025217050448,44.540713554117666],[-89.95024554515112,44.54071771888592],[-89.95003923249968,44.54077985633059],[-89.95002669412595,44.54077927601729],[-89.95002006873365,44.54078344076666],[-89.95000753035366,44.540782860451294],[-89.95000133240295,44.54078257032418],[-89.94999506321041,44.54078228016564],[-89.9499825960631,44.54078169987862],[-89.94868926779954,44.54065157188506],[-89.94675895443014,44.54076939742068],[-89.94671314268302,44.54128077144469],[-89.94681310199222,44.54128534474694],[-89.94681894422462,44.54129008989196],[-89.94683141240051,44.54129059866231],[-89.94683768211031,44.541290888991014],[-89.94684979404676,44.54129592446224],[-89.94685606375353,44.54129621478992],[-89.94686810443754,44.54130125022559],[-89.94687401790819,44.541305923544186],[-89.9468798601313,44.54131066868402],[-89.94688570235353,44.54131541382307],[-89.94689111709528,44.541324613773604],[-89.9468969593158,44.54132935891067],[-89.9469028015354,44.541334032191976],[-89.94690201782306,44.54134294184653],[-89.94690786004192,44.54134768698119],[-89.94690707632968,44.541356596633186],[-89.94690629261744,44.54136543442855],[-89.94687444538795,44.541721243982906],[-89.94712437774446,44.54173256885048],[-89.94752876883723,44.54142054640016],[-89.94753582213241,44.54141192704573],[-89.94754244795396,44.5414077624961],[-89.94755534336684,44.54140388823442],[-89.94756161295827,44.54140417852279],[-89.94756823877537,44.54140001397097],[-89.94758113417959,44.541396067850854],[-89.94758740376679,44.54139635813786],[-89.94759987169287,44.54139693867825],[-89.94761233961489,44.54139751921728],[-89.94811226432545,44.541420237223114],[-89.9481247320809,44.541420745851184],[-89.94813100157923,44.541421036108254],[-89.94814346932857,44.54142161658913],[-89.9481493113583,44.541426361652526],[-89.94816185034593,44.54142694216356],[-89.94816769237285,44.54143168722549],[-89.94817353439888,44.541436360431796],[-89.94818564591343,44.54144139574612],[-89.94862985087772,44.541805395279326],[-89.95087359506293,44.54204112633719],[-89.95082942673487,44.54162384989783],[-89.95082394130993,44.5416147220159],[-89.95082436874566,44.54161026721633],[-89.95083135019537,44.54160164766283],[-89.95083177763102,44.541597192861985],[-89.95083256126304,44.54158828322847],[-89.95083961395054,44.54157966370099],[-89.95128307578513,44.54104165891694],[-89.95130736808441,44.5407703423195],[-89.95120734925187,44.54076584471778]]]}]}"
2_027c0000000000001d02,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.95626944204474,44.540705157857644],[-89.95619985108218,44.5414833967004],[-89.95668613042577,44.541447366699046],[-89.95669859539301,44.5414479462479],[-89.95671113158453,44.54144852582229],[-89.95671739967878,44.54144881560896],[-89.95672986463585,44.541449323299574],[-89.95673570535719,44.54145406792236],[-89.95674197344741,44.54145435770766],[-89.95675408225515,44.541459392113914],[-89.9567599229728,44.54146413673444],[-89.95676576368957,44.5414688094994],[-89.95677787248978,44.541473843901606],[-89.95696505980877,44.541625240267095],[-89.95697097172214,44.541629984886846],[-89.95697681240675,44.54163465762455],[-89.95698222572338,44.54164385703604],[-89.95698186958415,44.5416483118824],[-89.95698728290009,44.541657511290985],[-89.95698692676089,44.54166196613606],[-89.95698607202685,44.541670803916986],[-89.95698571588764,44.5416752587608],[-89.95697139908933,44.5418353448769],[-89.95717439796869,44.54188032978278],[-89.95718550945524,44.541755810513244],[-89.95718593682005,44.54175135570307],[-89.95718672032218,44.54174244605483],[-89.95718714768697,44.54173799124338],[-89.95719419920532,44.541729371351444],[-89.95720082335774,44.54172520627064],[-89.95720160685956,44.54171629661733],[-89.9572082310107,44.541712131534936],[-89.9572149263881,44.54170796647837],[-89.95722781854768,44.54170409115163],[-89.95723444269429,44.54169992606663],[-89.95750140197228,44.54159145319624],[-89.95753003516755,44.54127127861766],[-89.95753081866265,44.54126236887587],[-89.95753160215773,44.541253530987504],[-89.95753829747862,44.54124936587128],[-89.95753908097356,44.54124045612529],[-89.95754570506634,44.54123629098108],[-89.957552329158,44.54123212583613],[-89.95755938060915,44.541223505828704],[-89.9575660759252,44.541219340708196],[-89.95757270001334,44.54121517556055],[-89.95757932410032,44.541211010412155],[-89.95759221613731,44.54120713500327],[-89.95759848408744,44.54120742474318],[-89.95761137611798,44.54120354933184],[-89.95761764406495,44.541203839070725],[-89.9576301087292,44.54120434666595],[-89.95763637667312,44.541204636403805],[-89.95773630750418,44.54120920017612],[-89.95774307401575,44.5411336109545],[-89.95774350137432,44.541129156083144],[-89.9577505527903,44.54112053604501],[-89.95775090892239,44.54111608114613],[-89.957757960337,44.541107461105135],[-89.95775838769542,44.54110300623124],[-89.95776543910864,44.54109438618739],[-89.95777206316232,44.5410902210171],[-89.95777868721486,44.54108605584607],[-89.95778538249259,44.541081890700504],[-89.95779827446025,44.54107801525773],[-89.95780489850823,44.541073850084096],[-89.95801124059123,44.541011770911716],[-89.9580241324829,44.5410078954377],[-89.95803040036238,44.54100818515519],[-89.9580432922476,44.54100430967871],[-89.95804948889807,44.5410045993691],[-89.95806202464767,44.54100517880101],[-89.95846188441836,44.541023288295776],[-89.95847442003306,44.5410238676823],[-89.95848068783886,44.541024157375034],[-89.95849272487216,44.54102911976232],[-89.95849899267498,44.541029409454026],[-89.95851110092751,44.54103444372007],[-89.95851694137737,44.54103918829398],[-89.95852278182635,44.541043861011666],[-89.95853489007136,44.54104889527365],[-89.95854073051758,44.54105363984489],[-89.95854657096294,44.541058384415344],[-89.9585457874886,44.54106729420289],[-89.95855162793318,44.541071966916306],[-89.95855711225227,44.54108116638951],[-89.95855668490276,44.54108562126849],[-89.95855590142865,44.54109453105094],[-89.95855554530404,44.541098985954406],[-89.95855155670824,44.54114346295588],[-89.95865347944537,44.54112575151258],[-89.95868731118148,44.540747731380705],[-89.95626944204474,44.540705157857644]]]}"
2_027c0000000000001d03,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.96397822701219,44.5417061961057],[-89.96397203132062,44.54170590674045],[-89.96395949750473,44.541705399818596],[-89.96394703489962,44.541704821063334],[-89.96394112406264,44.54170007681109],[-89.96392866145156,44.54169949805375],[-89.96392282182669,44.54169475382245],[-89.96391028799468,44.54169417504064],[-89.96390444836702,44.54168950266231],[-89.96389860873845,44.54168475842875],[-89.96389276910898,44.54168001419442],[-89.96388728555368,44.541670815093795],[-89.96388144592251,44.54166614271198],[-89.96387560629043,44.54166139847489],[-89.96387012273269,44.54165219936981],[-89.96387055002293,44.54164774452462],[-89.96381037326677,44.54140837752877],[-89.96368539047113,44.54140273331303],[-89.96367912351678,44.5414024439075],[-89.96366666082045,44.54140186511802],[-89.96365412690464,44.54140128630457],[-89.9636482872379,44.541396542029126],[-89.96364209149296,44.54139632449903],[-89.96362998486201,44.541391290814204],[-89.96362414519162,44.541386546536515],[-89.9636182343048,44.54138180223545],[-89.96323794159765,44.54107435635984],[-89.96323210186748,44.54106961203014],[-89.9632262621364,44.54106493955507],[-89.96322077848568,44.541055740302006],[-89.96322120578316,44.54105128540263],[-89.96321572213172,44.541042086146646],[-89.96321650551054,44.541033248177506],[-89.96316166895406,44.54066461061377],[-89.95958138410981,44.54071233779153],[-89.95935959500174,44.541157692265756],[-89.95935289999908,44.54116185749671],[-89.95934592010143,44.541170477651306],[-89.95933922509636,44.5411746428803],[-89.95933217397275,44.54118326300645],[-89.95932555018878,44.54118742825879],[-89.95931892640365,44.54119159351037],[-89.95931223139388,44.541195758735924],[-89.95929933993558,44.54119963433949],[-89.95929314348723,44.541199344717946],[-89.95928025202251,44.54120322031907],[-89.9592739843475,44.5412029306712],[-89.95873731087151,44.541241181218936],[-89.95858432016135,44.5418995300418],[-89.95858346546292,44.54190843964414],[-89.95858310933859,44.541912894470414],[-89.95857605807582,44.54192151441426],[-89.95856943416113,44.54192567955725],[-89.95856865068728,44.541934517326176],[-89.9585619555464,44.54193868244183],[-89.95854906383566,44.54194255789945],[-89.95854243991633,44.54194672303901],[-89.95853581599583,44.541950888177816],[-89.95852285305132,44.54195476360571],[-89.95844550264295,44.54197808814446],[-89.95854500401427,44.542058528746196],[-89.95855084445897,44.54206320136099],[-89.95855668490276,44.54206794582888],[-89.95855625755324,44.542072400614174],[-89.95856174187166,44.542081599891056],[-89.9585675823138,44.54208634435653],[-89.95856679883991,44.54209518209518],[-89.9585663714905,44.54209963687791],[-89.9585655880166,44.542108546467865],[-89.95853417782175,44.542459898919454],[-89.96095845634055,44.54243129056024],[-89.96096472374,44.54243158010838],[-89.96439490277386,44.54251985509828],[-89.96447081689206,44.5416704944991],[-89.96397822701219,44.5417061961057]]]}"
2_027c0000000000001d07,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.94577972532552,44.53930499621087],[-89.94414987756261,44.53936047839456],[-89.94414268114133,44.53944052464018],[-89.94414232488282,44.53944497965523],[-89.94414154111406,44.53945381779148],[-89.94414075734531,44.53946272778393],[-89.94413405968434,44.53946689227448],[-89.94412700576356,44.539475511776395],[-89.9441266495049,44.53947996678808],[-89.94411375293917,44.53948384082237],[-89.94410705527349,44.53948800530947],[-89.94410007259953,44.539496624840595],[-89.94409380244223,44.53949633435092],[-89.94356817436135,44.53969124211762],[-89.94356147660041,44.53969540655436],[-89.9435490073615,44.53969482555316],[-89.94354238085003,44.53969899002356],[-89.94352984035208,44.53969848084271],[-89.9435173711029,44.53969789983811],[-89.94351110085036,44.53969760931775],[-89.94349863159508,44.53969702831109],[-89.94252295324334,44.53952322255326],[-89.9424894635145,44.53989679274763],[-89.9426287663434,44.53995219256674],[-89.94263460921314,44.53995693805991],[-89.94264672247687,44.53996197411876],[-89.94265256534388,44.539966719610035],[-89.94265840821001,44.53997146510053],[-89.94266425107524,44.53997613873317],[-89.94266973766739,44.539985339181214],[-89.9426755805309,44.53999008466894],[-89.94267479673219,44.53999899454937],[-89.94268063959493,44.540003668178436],[-89.94267985579633,44.54001257805631],[-89.94271583926138,44.54059025098257],[-89.94352748900826,44.54056457001884],[-89.94353995825416,44.54056515101172],[-89.943546228502,44.5405654415252],[-89.94483951646289,44.54069562776939],[-89.94575151084514,44.54067005122135],[-89.94577972532552,44.53930499621087]]]}"
2_027c0000000000001d0a,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.96881340939282,44.53954956017322],[-89.96770101546664,44.53964209217048],[-89.9676947491694,44.53964180297395],[-89.96768848287113,44.53964151377706],[-89.96659506933113,44.53959204967114],[-89.96664527232991,44.53994258468484],[-89.9666444890212,44.5399514947402],[-89.96664413297181,44.53995594977761],[-89.96664327845319,44.53996485980969],[-89.96664292240378,44.53996931484583],[-89.96664213909503,44.53997822489609],[-89.96663544536511,44.539982390657805],[-89.96662839558448,44.53999093959573],[-89.96662177306209,44.53999510537625],[-89.96661515053854,44.53999927115602],[-89.96660810075417,44.540007891946644],[-89.96660147822826,44.54001205772448],[-89.96659521175108,44.540011768470045],[-89.96658858922297,44.540015934246796],[-89.96581488490857,44.54024888152006],[-89.96586651315673,44.54409572926791],[-89.96799111542303,44.54419183192742],[-89.96828327817977,44.54204388959299],[-89.96828406145494,44.54203497992367],[-89.96828448869594,44.54203052509824],[-89.96828527197108,44.54202168728032],[-89.96829189420578,44.54201752158356],[-89.96829267748078,44.54200861190917],[-89.96829937092099,44.54200444623052],[-89.96851840242546,44.5418000097518],[-89.96852502461984,44.54179584402187],[-89.9685320740513,44.54178722344171],[-89.96854496240243,44.54178334684709],[-89.9685515845922,44.54177918111413],[-89.96855785074922,44.541779470250695],[-89.96857073909169,44.541775593652524],[-89.968577361277,44.541771427917396],[-89.96858989358157,44.54177200618745],[-89.96859615973231,44.541772295321955],[-89.96860862082451,44.541772873570444],[-89.96910848529242,44.541795427941544],[-89.96912101742315,44.54179600615319],[-89.96913347834452,44.54179658434427],[-89.96913974440629,44.54179687344888],[-89.96915184929549,44.541801906507914],[-89.969157688123,44.54180657860761],[-89.96916395418083,44.54180686771085],[-89.96917605906235,44.54181190076625],[-89.96918189788619,44.54181664471799],[-89.96918738068337,44.54182584353679],[-89.96919321950547,44.5418305156323],[-89.9691990583267,44.54183525958129],[-89.96919827507024,44.54184416929483],[-89.96920411389068,44.54184891324219],[-89.96920333063434,44.541857822953176],[-89.9692029034036,44.54186220594428],[-89.96920838619776,44.54187140475315],[-89.96920325942922,44.54192924595306],[-89.96970745958927,44.54190293801931],[-89.9697531014452,44.541391489591454],[-89.9697539558944,44.5413825798069],[-89.9697610050996,44.541373959075074],[-89.96988632408632,44.541093900680714],[-89.96988717853255,44.54108499083865],[-89.96989380049017,44.54108082496602],[-89.9698945837324,44.54107191510271],[-89.96990120568874,44.54106774922848],[-89.96990789884775,44.54106358337221],[-89.96991452080181,44.54105941749647],[-89.96992740868757,44.54105554068604],[-89.96993410184199,44.54105137482714],[-89.96994072379151,44.541047208948804],[-89.97009544923198,44.541000615222295],[-89.97040076846913,44.53968830706405],[-89.96881340939282,44.53954956017322]]]}"
2_027c0000000000001d0b,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.95100025814737,44.5385952998828],[-89.94898806085243,44.53843705002862],[-89.94898164900879,44.5385081879521],[-89.94898129279521,44.53851264307096],[-89.94898050912536,44.53852148141638],[-89.9489734560959,44.53853010139115],[-89.94897302863953,44.53853455647619],[-89.9489659756087,44.53854317644809],[-89.9489593500331,44.53854734133462],[-89.94895272445636,44.5385515062204],[-89.9489460276357,44.538555671073695],[-89.94893940205665,44.53855983595796],[-89.9489265071092,44.53856371061082],[-89.94891988152679,44.53856787549326],[-89.9487714111861,44.538614733274514],[-89.94865222128836,44.539944414730584],[-89.94986483475168,44.540204858083534],[-89.94987110396552,44.540205148252745],[-89.94988321494388,44.54021011166279],[-89.94988905670856,44.540214856759924],[-89.94989532591843,44.54021514692774],[-89.95054532343414,44.54059289100196],[-89.95091391642768,44.54060964822582],[-89.95100025814737,44.5385952998828]]]}"
2_027c0000000000001d0c,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.94351323843657,44.53876445970968],[-89.94340072998709,44.538759374077024],[-89.94338826069594,44.53875879304686],[-89.94338241794098,44.53875404747102],[-89.94336994864388,44.5387534664388],[-89.94336403463298,44.53874879268523],[-89.94335156532989,44.53874821165094],[-89.94334572256933,44.53874346607218],[-89.9433398798079,44.53873872049263],[-89.94332776676305,44.538733684375984],[-89.94332192399888,44.53872901065351],[-89.9433160812338,44.538724265071295],[-89.94331650875323,44.53871981002566],[-89.94331102225358,44.5387106093605],[-89.94330517948684,44.53870593563487],[-89.94330596327268,44.53869702550454],[-89.94324119400763,44.5384395218584],[-89.94289041202863,44.53829411948884],[-89.94287829884186,44.538289083276986],[-89.94287245600923,44.538284409487325],[-89.9428666131757,44.538279663837244],[-89.94286077034128,44.53827491818639],[-89.94285492750599,44.53827017253476],[-89.9428490846698,44.53826542688235],[-89.9428435981033,44.53825629796546],[-89.94284402562798,44.53825184287718],[-89.94283853906076,44.5382426420977],[-89.94283932285612,44.53823373188262],[-89.94283975038086,44.53822927679222],[-89.94284929843211,44.53812256971961],[-89.94260389850976,44.537990871417],[-89.94259178523252,44.53798583514233],[-89.94258594235625,44.53798116130788],[-89.94258009947909,44.53797641561254],[-89.94257468412873,44.537967214802144],[-89.94256884124985,44.537962469104826],[-89.94256962505074,44.537953558838424],[-89.94256378217108,44.537948884999636],[-89.94256456597206,44.5379399747307],[-89.94256499349986,44.53793551961345],[-89.94256577730081,44.53792660934196],[-89.94257853187774,44.53778433231617],[-89.94137887054313,44.537729829622556],[-89.94036644005956,44.537826678173595],[-89.940360169292,44.537826387469124],[-89.9403476990126,44.53782587795658],[-89.93853575996853,44.53774350267137],[-89.9385232890962,44.537742921098626],[-89.93851701802744,44.53774263029263],[-89.93850454714902,44.53774204871784],[-89.93849863238813,44.53773730275191],[-89.93848658907699,44.53773233791444],[-89.93848031800222,44.53773204710637],[-89.93847447449983,44.53772730117642],[-89.93846235991886,44.53772226443658],[-89.9384569439873,44.53771313524244],[-89.93845110048134,44.537708389309394],[-89.9384514567927,44.537703934147466],[-89.93844604085962,44.53769473308869],[-89.93844019735198,44.537690059013784],[-89.9384409812372,44.53768114872437],[-89.93844140881096,44.53767669359816],[-89.93844219269616,44.5376677833062],[-89.93844853503943,44.53759664466905],[-89.93825484367909,44.53758784533386],[-89.93780567264537,44.537629928402836],[-89.93771409897494,44.537741837435185],[-89.93770740019202,44.53774600170211],[-89.93770704387376,44.537750456857694],[-89.93769414515005,44.53775433031115],[-89.93768709004522,44.53776294973012],[-89.93768046252129,44.53776711403234],[-89.9376741913148,44.537766823180306],[-89.93766129258006,44.5377706966287],[-89.93765466505168,44.537774860928735],[-89.93764212262926,44.53777427922158],[-89.93762965146654,44.53777376941226],[-89.93762338025174,44.53777347855748],[-89.9369110918586,44.5377410389041],[-89.9365050922493,44.54009806673784],[-89.93654101023942,44.540675740473],[-89.93867144279751,44.54070564270648],[-89.93870001879435,44.53926909197587],[-89.93870080267426,44.53926025384262],[-89.93870158655416,44.53925134384955],[-89.93870821390173,44.53924717961997],[-89.93870899778148,44.53923826962435],[-89.93871569638956,44.539234105431284],[-89.93871605269847,44.53922965041337],[-89.93872310761415,44.53922103120037],[-89.93872973495802,44.539216866966854],[-89.93873643356247,44.53921270277067],[-89.93874306090403,44.53920853853563],[-89.93875595927518,44.53920466508414],[-89.93876258661336,44.539200500847265],[-89.93876885764199,44.539200791630876],[-89.93878175600449,44.539196918175826],[-89.93878802702997,44.53919720895841],[-89.93880049781626,44.53919779048449],[-89.94355549136624,44.5391325404741],[-89.94351323843657,44.53876445970968]]]}"
2_027c0000000000001d0d,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.94600750662038,44.53795343352606],[-89.94599339946656,44.539091390641694],[-89.94649947255185,44.539114407118156],[-89.94651194083163,44.53911498780501],[-89.94651821059364,44.539115278164545],[-89.94653032263099,44.53912024204439],[-89.94654279090072,44.53912082272782],[-89.9465486331743,44.53912556810538],[-89.94656074520204,44.5391306038393],[-89.94656658747287,44.53913527735661],[-89.94657242974282,44.539140022731516],[-89.94657834325906,44.53914476813883],[-89.9465837580442,44.53915396852937],[-89.94682920375251,44.539495480330956],[-89.94814190195459,44.53968901963578],[-89.94848273304325,44.53952591280911],[-89.94856915148125,44.53856089200915],[-89.94857620458507,44.53855227206499],[-89.94857663204587,44.53854781698313],[-89.94857741572397,44.53853897864546],[-89.94858404136556,44.53853481378031],[-89.94858482504353,44.53852590358085],[-89.94859152192728,44.53852173874606],[-89.94859857502699,44.538513118793325],[-89.94860520066491,44.53850895392465],[-89.94861809572042,44.53850507930347],[-89.94862472135499,44.53850091443296],[-89.94863134698839,44.53849674956167],[-89.94878573104727,44.53845463720733],[-89.94879527761842,44.53834793014459],[-89.94600750662038,44.53795343352606]]]}"
2_027c0000000000001d0f,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.94581007724337,44.537846268577795],[-89.94550292327625,44.53777426254991],[-89.94501037456115,44.537809957482544],[-89.94505918084229,44.538245237212344],[-89.94505839709228,44.53825414744065],[-89.94505754209226,44.53826305763309],[-89.94505718584224,44.53826751276283],[-89.94505640209218,44.53827642298688],[-89.94504934834102,44.53828504276449],[-89.9450489208409,44.538289425998315],[-89.94504229458855,44.538293590680446],[-89.94503524083477,44.53830221045404],[-89.94502861458005,44.53830637513423],[-89.94480966253025,44.53843935373703],[-89.94480296498608,44.53844351835767],[-89.94479633869123,44.53844768301185],[-89.94478971239523,44.53845184766529],[-89.94477681605245,44.53845572185936],[-89.94477054600577,44.53845543140038],[-89.94475764965654,44.53845930559198],[-89.94475145085728,44.53845901516632],[-89.94473891075461,44.538458434245285],[-89.94433905033098,44.53844027589149],[-89.94432651009348,44.53843969492504],[-89.94431404110325,44.538439185851246],[-89.9443081984893,44.53843444029034],[-89.94429572949312,44.53843385935506],[-89.94428981562494,44.53842911375805],[-89.9442839730073,44.53842436819488],[-89.94427193151203,44.53841940403852],[-89.94426608889167,44.538414658473464],[-89.94426017501891,44.53840991287298],[-89.94425433239675,44.538405167306365],[-89.94424848977371,44.538400493598445],[-89.94424927354027,44.53839158340356],[-89.94424343091644,44.53838683783453],[-89.94424428593463,44.53837792767177],[-89.94424506970127,44.53836901747262],[-89.9442392270768,44.538364343760634],[-89.94427784538297,44.537932915920166],[-89.94399048720271,44.537919912868546],[-89.94403366588148,44.53841749144644],[-89.94403288211052,44.538426401634915],[-89.94403245459908,44.538430856711116],[-89.9440316708281,44.53843969503762],[-89.94403131456853,44.53844415014734],[-89.94402426062886,44.53845276983086],[-89.94402383311733,44.538457224904526],[-89.94401720668789,44.53846138951236],[-89.9440101527456,44.538470009191826],[-89.94371167717112,44.53871993293285],[-89.94375585369762,44.5391371660552],[-89.94474332829125,44.539249026723574],[-89.945029825831,44.539132538528406],[-89.94503645208552,44.53912837392151],[-89.94504307833888,44.53912420931386],[-89.94505561834212,44.539124718335046],[-89.94506224459218,44.53912062558433],[-89.94507478458914,44.53912113460346],[-89.94508725333208,44.53912171544544],[-89.94578706393698,44.539153522575155],[-89.94581007724337,44.537846268577795]]]}"
2_027c0000000000001d13,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.96869008066437,44.53868219568993],[-89.96591614742073,44.53862370143271],[-89.9661942975003,44.53909172826739],[-89.9665514175922,44.53923734615324],[-89.96656352329967,44.53924237976019],[-89.96656943373192,44.53924712412555],[-89.96657527295325,44.53925179661117],[-89.96658111217369,44.539256540954206],[-89.96658695139324,44.53926128529647],[-89.966592434562,44.53927048474028],[-89.96659827377984,44.5392751572224],[-89.96659749047018,44.53928406740417],[-89.96666435657316,44.53944785128588],[-89.96870688529509,44.53947774520597],[-89.96869008066437,44.53868219568993]]]}"
2_027c0000000000001d15,3,0.005,"{""type"":""Polygon"",""coordinates"":[[[-89.93798767912058,44.53699966114688],[-89.93786218453685,44.537489614991365],[-89.93854880093355,44.537458294553716],[-89.9385550719971,44.53745858535971],[-89.93856754285909,44.537459166932464],[-89.93858001371704,44.53745974850384],[-89.9385862847755,44.53746003930812],[-89.93859839931736,44.537465004202055],[-89.93860424280089,44.53746975015219],[-89.93861671364691,44.53747033171945],[-89.93862255712764,44.537475077668105],[-89.9386284006075,44.53747975175511],[-89.93863388777679,44.53748895288556],[-89.93863973125492,44.537493698831454],[-89.93864557473215,44.53749844477658],[-89.93865099063709,44.53750757400356],[-89.93865063432757,44.53751202918477],[-89.9386560502318,44.53752123026969],[-89.93865569392233,44.537525685449616],[-89.9386549100415,44.53753459577005],[-89.93864849647044,44.537605734474724],[-89.9403541835584,44.53768323830987],[-89.94199110439315,44.53761918839666],[-89.94211779681665,44.537115937600554],[-89.93798767912058,44.53699966114688]]]}"
